state,stateFips,countyFips,name,code,combinedName
MO,29,71,Franklin County,H1,"Franklin County,MO"
MO,29,73,Gasconade County,H1,"Gasconade County,MO"
MO,29,75,Gentry County,H1,"Gentry County,MO"
MO,29,77,Greene County,H1,"Greene County,MO"
MO,29,79,Grundy County,H1,"Grundy County,MO"
MO,29,81,Harrison County,H1,"Harrison County,MO"
MO,29,83,Henry County,H1,"Henry County,MO"
MO,29,85,Hickory County,H1,"Hickory County,MO"
MO,29,87,Holt County,H1,"Holt County,MO"
MO,29,89,Howard County,H1,"Howard County,MO"
MO,29,91,Howell County,H1,"Howell County,MO"
MO,29,93,Iron County,H1,"Iron County,MO"
MO,29,95,Jackson County,H1,"Jackson County,MO"
MO,29,97,Jasper County,H1,"Jasper County,MO"
MO,29,99,Jefferson County,H1,"Jefferson County,MO"
MO,29,101,Johnson County,H1,"Johnson County,MO"
MO,29,103,Knox County,H1,"Knox County,MO"
MO,29,105,Laclede County,H1,"Laclede County,MO"
MO,29,107,Lafayette County,H1,"Lafayette County,MO"
MO,29,109,Lawrence County,H1,"Lawrence County,MO"
MO,29,111,Lewis County,H1,"Lewis County,MO"
MO,29,113,Lincoln County,H1,"Lincoln County,MO"
MO,29,115,Linn County,H1,"Linn County,MO"
MO,29,117,Livingston County,H1,"Livingston County,MO"
MO,29,119,McDonald County,H1,"McDonald County,MO"
MO,29,121,Macon County,H1,"Macon County,MO"
MO,29,123,Madison County,H1,"Madison County,MO"
MO,29,125,Maries County,H1,"Maries County,MO"
MO,29,127,Marion County,H1,"Marion County,MO"
MO,29,129,Mercer County,H1,"Mercer County,MO"
MO,29,131,Miller County,H1,"Miller County,MO"
MO,29,133,Mississippi County,H1,"Mississippi County,MO"
MO,29,135,Moniteau County,H1,"Moniteau County,MO"
MO,29,137,Monroe County,H1,"Monroe County,MO"
MO,29,139,Montgomery County,H1,"Montgomery County,MO"
MO,29,141,Morgan County,H1,"Morgan County,MO"
MO,29,143,New Madrid County,H1,"New Madrid County,MO"
MO,29,145,Newton County,H1,"Newton County,MO"
MO,29,147,Nodaway County,H1,"Nodaway County,MO"
MO,29,149,Oregon County,H1,"Oregon County,MO"
MO,29,151,Osage County,H1,"Osage County,MO"
MO,29,153,Ozark County,H1,"Ozark County,MO"
MO,29,155,Pemiscot County,H1,"Pemiscot County,MO"
MO,29,157,Perry County,H1,"Perry County,MO"
MO,29,159,Pettis County,H1,"Pettis County,MO"
MO,29,161,Phelps County,H1,"Phelps County,MO"
MO,29,163,Pike County,H1,"Pike County,MO"
MO,29,165,Platte County,H1,"Platte County,MO"
MO,29,167,Polk County,H1,"Polk County,MO"
MO,29,169,Pulaski County,H1,"Pulaski County,MO"
MO,29,171,Putnam County,H1,"Putnam County,MO"
MO,29,173,Ralls County,H1,"Ralls County,MO"
MO,29,175,Randolph County,H1,"Randolph County,MO"
MO,29,177,Ray County,H1,"Ray County,MO"
MO,29,179,Reynolds County,H1,"Reynolds County,MO"
MO,29,181,Ripley County,H1,"Ripley County,MO"
MO,29,183,St. Charles County,H1,"St. Charles County,MO"
MO,29,185,St. Clair County,H1,"St. Clair County,MO"
MO,29,186,Ste. Genevieve County,H1,"Ste. Genevieve County,MO"
MO,29,187,St. Francois County,H1,"St. Francois County,MO"
MO,29,189,St. Louis County,H1,"St. Louis County,MO"
MO,29,195,Saline County,H1,"Saline County,MO"
MO,29,197,Schuyler County,H1,"Schuyler County,MO"
MO,29,199,Scotland County,H1,"Scotland County,MO"
MO,29,201,Scott County,H1,"Scott County,MO"
MO,29,203,Shannon County,H1,"Shannon County,MO"
MO,29,205,Shelby County,H1,"Shelby County,MO"
MO,29,207,Stoddard County,H1,"Stoddard County,MO"
MO,29,209,Stone County,H1,"Stone County,MO"
MO,29,211,Sullivan County,H1,"Sullivan County,MO"
MO,29,213,Taney County,H1,"Taney County,MO"
MO,29,215,Texas County,H1,"Texas County,MO"
MO,29,217,Vernon County,H1,"Vernon County,MO"
MO,29,219,Warren County,H1,"Warren County,MO"
MO,29,221,Washington County,H1,"Washington County,MO"
MO,29,223,Wayne County,H1,"Wayne County,MO"
MO,29,225,Webster County,H1,"Webster County,MO"
MO,29,227,Worth County,H1,"Worth County,MO"
MO,29,229,Wright County,H1,"Wright County,MO"
MO,29,510,St. Louis city,C7,"St. Louis city,MO"
MT,30,1,Beaverhead County,H1,"Beaverhead County,MT"
MT,30,3,Big Horn County,H1,"Big Horn County,MT"
MT,30,5,Blaine County,H1,"Blaine County,MT"
MT,30,7,Broadwater County,H1,"Broadwater County,MT"
MT,30,9,Carbon County,H1,"Carbon County,MT"
MT,30,11,Carter County,H1,"Carter County,MT"
MT,30,13,Cascade County,H1,"Cascade County,MT"
MT,30,15,Chouteau County,H1,"Chouteau County,MT"
MT,30,17,Custer County,H1,"Custer County,MT"
MT,30,19,Daniels County,H1,"Daniels County,MT"
MT,30,21,Dawson County,H1,"Dawson County,MT"
MT,30,23,Deer Lodge County,H6,"Deer Lodge County,MT"
MT,30,25,Fallon County,H1,"Fallon County,MT"
MT,30,27,Fergus County,H1,"Fergus County,MT"
MT,30,29,Flathead County,H1,"Flathead County,MT"
MT,30,31,Gallatin County,H1,"Gallatin County,MT"
MT,30,33,Garfield County,H1,"Garfield County,MT"
MT,30,35,Glacier County,H1,"Glacier County,MT"
MT,30,37,Golden Valley County,H1,"Golden Valley County,MT"
MT,30,39,Granite County,H1,"Granite County,MT"
MT,30,41,Hill County,H1,"Hill County,MT"
MT,30,43,Jefferson County,H1,"Jefferson County,MT"
MT,30,45,Judith Basin County,H1,"Judith Basin County,MT"
MT,30,47,Lake County,H1,"Lake County,MT"
MT,30,49,Lewis and Clark County,H1,"Lewis and Clark County,MT"
MT,30,51,Liberty County,H1,"Liberty County,MT"
MT,30,53,Lincoln County,H1,"Lincoln County,MT"
MT,30,55,McCone County,H1,"McCone County,MT"
MT,30,57,Madison County,H1,"Madison County,MT"
MT,30,59,Meagher County,H1,"Meagher County,MT"
MT,30,61,Mineral County,H1,"Mineral County,MT"
MT,30,63,Missoula County,H1,"Missoula County,MT"
MT,30,65,Musselshell County,H1,"Musselshell County,MT"
MT,30,67,Park County,H1,"Park County,MT"
MT,30,69,Petroleum County,H1,"Petroleum County,MT"
MT,30,71,Phillips County,H1,"Phillips County,MT"
MT,30,73,Pondera County,H1,"Pondera County,MT"
MT,30,75,Powder River County,H1,"Powder River County,MT"
MT,30,77,Powell County,H1,"Powell County,MT"
MT,30,79,Prairie County,H1,"Prairie County,MT"
MT,30,81,Ravalli County,H1,"Ravalli County,MT"
MT,30,83,Richland County,H1,"Richland County,MT"
MT,30,85,Roosevelt County,H1,"Roosevelt County,MT"
MT,30,87,Rosebud County,H1,"Rosebud County,MT"
MT,30,89,Sanders County,H1,"Sanders County,MT"
MT,30,91,Sheridan County,H1,"Sheridan County,MT"
MT,30,93,Silver Bow County,H6,"Silver Bow County,MT"
MT,30,95,Stillwater County,H1,"Stillwater County,MT"
MT,30,97,Sweet Grass County,H1,"Sweet Grass County,MT"
MT,30,99,Teton County,H1,"Teton County,MT"
MT,30,101,Toole County,H1,"Toole County,MT"
MT,30,103,Treasure County,H1,"Treasure County,MT"
MT,30,105,Valley County,H1,"Valley County,MT"
MT,30,107,Wheatland County,H1,"Wheatland County,MT"
MT,30,109,Wibaux County,H1,"Wibaux County,MT"
MT,30,111,Yellowstone County,H1,"Yellowstone County,MT"
NE,31,1,Adams County,H1,"Adams County,NE"
NE,31,3,Antelope County,H1,"Antelope County,NE"
NE,31,5,Arthur County,H1,"Arthur County,NE"
NE,31,7,Banner County,H1,"Banner County,NE"
NE,31,9,Blaine County,H1,"Blaine County,NE"
NE,31,11,Boone County,H1,"Boone County,NE"
NE,31,13,Box Butte County,H1,"Box Butte County,NE"
NE,31,15,Boyd County,H1,"Boyd County,NE"
NE,31,17,Brown County,H1,"Brown County,NE"
NE,31,19,Buffalo County,H1,"Buffalo County,NE"
NE,31,21,Burt County,H1,"Burt County,NE"
NE,31,23,Butler County,H1,"Butler County,NE"
NE,31,25,Cass County,H1,"Cass County,NE"
NE,31,27,Cedar County,H1,"Cedar County,NE"
NE,31,29,Chase County,H1,"Chase County,NE"
NE,31,31,Cherry County,H1,"Cherry County,NE"
NE,31,33,Cheyenne County,H1,"Cheyenne County,NE"
NE,31,35,Clay County,H1,"Clay County,NE"
NE,31,37,Colfax County,H1,"Colfax County,NE"
NE,31,39,Cuming County,H1,"Cuming County,NE"
NE,31,41,Custer County,H1,"Custer County,NE"
NE,31,43,Dakota County,H1,"Dakota County,NE"
NE,31,45,Dawes County,H1,"Dawes County,NE"
NE,31,47,Dawson County,H1,"Dawson County,NE"
NE,31,49,Deuel County,H1,"Deuel County,NE"
NE,31,51,Dixon County,H1,"Dixon County,NE"
NE,31,53,Dodge County,H1,"Dodge County,NE"
NE,31,55,Douglas County,H1,"Douglas County,NE"
NE,31,57,Dundy County,H1,"Dundy County,NE"
NE,31,59,Fillmore County,H1,"Fillmore County,NE"
NE,31,61,Franklin County,H1,"Franklin County,NE"
NE,31,63,Frontier County,H1,"Frontier County,NE"
NE,31,65,Furnas County,H1,"Furnas County,NE"
NE,31,67,Gage County,H1,"Gage County,NE"
NE,31,69,Garden County,H1,"Garden County,NE"
NE,31,71,Garfield County,H1,"Garfield County,NE"
NE,31,73,Gosper County,H1,"Gosper County,NE"
NE,31,75,Grant County,H1,"Grant County,NE"
NE,31,77,Greeley County,H1,"Greeley County,NE"
NE,31,79,Hall County,H1,"Hall County,NE"
NE,31,81,Hamilton County,H1,"Hamilton County,NE"
NE,31,83,Harlan County,H1,"Harlan County,NE"
NE,31,85,Hayes County,H1,"Hayes County,NE"
NE,31,87,Hitchcock County,H1,"Hitchcock County,NE"
NE,31,89,Holt County,H1,"Holt County,NE"
NE,31,91,Hooker County,H1,"Hooker County,NE"
NE,31,93,Howard County,H1,"Howard County,NE"
NE,31,95,Jefferson County,H1,"Jefferson County,NE"
NE,31,97,Johnson County,H1,"Johnson County,NE"
NE,31,99,Kearney County,H1,"Kearney County,NE"
NE,31,101,Keith County,H1,"Keith County,NE"
NE,31,103,Keya Paha County,H1,"Keya Paha County,NE"
NE,31,105,Kimball County,H1,"Kimball County,NE"
NE,31,107,Knox County,H1,"Knox County,NE"
NE,31,109,Lancaster County,H1,"Lancaster County,NE"
NE,31,111,Lincoln County,H1,"Lincoln County,NE"
NE,31,113,Logan County,H1,"Logan County,NE"
NE,31,115,Loup County,H1,"Loup County,NE"
NE,31,117,McPherson County,H1,"McPherson County,NE"
NE,31,119,Madison County,H1,"Madison County,NE"
NE,31,121,Merrick County,H1,"Merrick County,NE"
NE,31,123,Morrill County,H1,"Morrill County,NE"
NE,31,125,Nance County,H1,"Nance County,NE"
NE,31,127,Nemaha County,H1,"Nemaha County,NE"
NE,31,129,Nuckolls County,H1,"Nuckolls County,NE"
NE,31,131,Otoe County,H1,"Otoe County,NE"
NE,31,133,Pawnee County,H1,"Pawnee County,NE"
NE,31,135,Perkins County,H1,"Perkins County,NE"
NE,31,137,Phelps County,H1,"Phelps County,NE"
NE,31,139,Pierce County,H1,"Pierce County,NE"
NE,31,141,Platte County,H1,"Platte County,NE"
NE,31,143,Polk County,H1,"Polk County,NE"
NE,31,145,Red Willow County,H1,"Red Willow County,NE"
NE,31,147,Richardson County,H1,"Richardson County,NE"
NE,31,149,Rock County,H1,"Rock County,NE"
NE,31,151,Saline County,H1,"Saline County,NE"
NE,31,153,Sarpy County,H1,"Sarpy County,NE"
NE,31,155,Saunders County,H1,"Saunders County,NE"
NE,31,157,Scotts Bluff County,H1,"Scotts Bluff County,NE"
NE,31,159,Seward County,H1,"Seward County,NE"
NE,31,161,Sheridan County,H1,"Sheridan County,NE"
NE,31,163,Sherman County,H1,"Sherman County,NE"
NE,31,165,Sioux County,H1,"Sioux County,NE"
NE,31,167,Stanton County,H1,"Stanton County,NE"
NE,31,169,Thayer County,H1,"Thayer County,NE"
NE,31,171,Thomas County,H1,"Thomas County,NE"
NE,31,173,Thurston County,H1,"Thurston County,NE"
NE,31,175,Valley County,H1,"Valley County,NE"
NE,31,177,Washington County,H1,"Washington County,NE"
NE,31,179,Wayne County,H1,"Wayne County,NE"
NE,31,181,Webster County,H1,"Webster County,NE"
NE,31,183,Wheeler County,H1,"Wheeler County,NE"
NE,31,185,York County,H1,"York County,NE"
NV,32,1,Churchill County,H1,"Churchill County,NV"
NV,32,3,Clark County,H1,"Clark County,NV"
NV,32,5,Douglas County,H1,"Douglas County,NV"
NV,32,7,Elko County,H1,"Elko County,NV"
NV,32,9,Esmeralda County,H1,"Esmeralda County,NV"
NV,32,11,Eureka County,H1,"Eureka County,NV"
NV,32,13,Humboldt County,H1,"Humboldt County,NV"
NV,32,15,Lander County,H1,"Lander County,NV"
NV,32,17,Lincoln County,H1,"Lincoln County,NV"
NV,32,19,Lyon County,H1,"Lyon County,NV"
NV,32,21,Mineral County,H1,"Mineral County,NV"
NV,32,23,Nye County,H1,"Nye County,NV"
NV,32,27,Pershing County,H1,"Pershing County,NV"
NV,32,29,Storey County,H1,"Storey County,NV"
NV,32,31,Washoe County,H1,"Washoe County,NV"
NV,32,33,White Pine County,H1,"White Pine County,NV"
NV,32,510,Carson City,C7,"Carson City,NV"
NH,33,1,Belknap County,H1,"Belknap County,NH"
NH,33,3,Carroll County,H1,"Carroll County,NH"
NH,33,5,Cheshire County,H1,"Cheshire County,NH"
NH,33,7,Coos County,H1,"Coos County,NH"
NH,33,9,Grafton County,H1,"Grafton County,NH"
NH,33,11,Hillsborough County,H1,"Hillsborough County,NH"
NH,33,13,Merrimack County,H1,"Merrimack County,NH"
NH,33,15,Rockingham County,H1,"Rockingham County,NH"
NH,33,17,Strafford County,H1,"Strafford County,NH"
NH,33,19,Sullivan County,H1,"Sullivan County,NH"
NJ,34,1,Atlantic County,H1,"Atlantic County,NJ"
NJ,34,3,Bergen County,H1,"Bergen County,NJ"
NJ,34,5,Burlington County,H1,"Burlington County,NJ"
NJ,34,7,Camden County,H1,"Camden County,NJ"
NJ,34,9,Cape May County,H1,"Cape May County,NJ"
NJ,34,11,Cumberland County,H1,"Cumberland County,NJ"
NJ,34,13,Essex County,H1,"Essex County,NJ"
NJ,34,15,Gloucester County,H1,"Gloucester County,NJ"
NJ,34,17,Hudson County,H1,"Hudson County,NJ"
NJ,34,19,Hunterdon County,H1,"Hunterdon County,NJ"
NJ,34,21,Mercer County,H1,"Mercer County,NJ"
NJ,34,23,Middlesex County,H1,"Middlesex County,NJ"
NJ,34,25,Monmouth County,H1,"Monmouth County,NJ"
NJ,34,27,Morris County,H1,"Morris County,NJ"
NJ,34,29,Ocean County,H1,"Ocean County,NJ"
NJ,34,31,Passaic County,H1,"Passaic County,NJ"
NJ,34,33,Salem County,H1,"Salem County,NJ"
NJ,34,35,Somerset County,H1,"Somerset County,NJ"
NJ,34,37,Sussex County,H1,"Sussex County,NJ"
NJ,34,39,Union County,H1,"Union County,NJ"
NJ,34,41,Warren County,H1,"Warren County,NJ"
NM,35,1,Bernalillo County,H1,"Bernalillo County,NM"
NM,35,3,Catron County,H1,"Catron County,NM"
NM,35,5,Chaves County,H1,"Chaves County,NM"
NM,35,6,Cibola County,H1,"Cibola County,NM"
NM,35,7,Colfax County,H1,"Colfax County,NM"
NM,35,9,Curry County,H1,"Curry County,NM"
NM,35,11,De Baca County,H1,"De Baca County,NM"
NM,35,13,Dona Ana County,H1,"Dona Ana County,NM"
NM,35,15,Eddy County,H1,"Eddy County,NM"
NM,35,17,Grant County,H1,"Grant County,NM"
NM,35,19,Guadalupe County,H1,"Guadalupe County,NM"
NM,35,21,Harding County,H1,"Harding County,NM"
NM,35,23,Hidalgo County,H1,"Hidalgo County,NM"
NM,35,25,Lea County,H1,"Lea County,NM"
NM,35,27,Lincoln County,H1,"Lincoln County,NM"
NM,35,28,Los Alamos County,H1,"Los Alamos County,NM"
NM,35,29,Luna County,H1,"Luna County,NM"
NM,35,31,McKinley County,H1,"McKinley County,NM"
NM,35,33,Mora County,H1,"Mora County,NM"
NM,35,35,Otero County,H1,"Otero County,NM"
NM,35,37,Quay County,H1,"Quay County,NM"
NM,35,39,Rio Arriba County,H1,"Rio Arriba County,NM"
NM,35,41,Roosevelt County,H1,"Roosevelt County,NM"
NM,35,43,Sandoval County,H1,"Sandoval County,NM"
NM,35,45,San Juan County,H1,"San Juan County,NM"
NM,35,47,San Miguel County,H1,"San Miguel County,NM"
NM,35,49,Santa Fe County,H1,"Santa Fe County,NM"
NM,35,51,Sierra County,H1,"Sierra County,NM"
NM,35,53,Socorro County,H1,"Socorro County,NM"
NM,35,55,Taos County,H1,"Taos County,NM"
NM,35,57,Torrance County,H1,"Torrance County,NM"
NM,35,59,Union County,H1,"Union County,NM"
NM,35,61,Valencia County,H1,"Valencia County,NM"
NY,36,1,Albany County,H1,"Albany County,NY"
NY,36,3,Allegany County,H1,"Allegany County,NY"
NY,36,5,Bronx County,H6,"Bronx County,NY"
NY,36,7,Broome County,H1,"Broome County,NY"
NY,36,9,Cattaraugus County,H1,"Cattaraugus County,NY"
NY,36,11,Cayuga County,H1,"Cayuga County,NY"
NY,36,13,Chautauqua County,H1,"Chautauqua County,NY"
NY,36,15,Chemung County,H1,"Chemung County,NY"
NY,36,17,Chenango County,H1,"Chenango County,NY"
NY,36,19,Clinton County,H1,"Clinton County,NY"
NY,36,21,Columbia County,H1,"Columbia County,NY"
NY,36,23,Cortland County,H1,"Cortland County,NY"
NY,36,25,Delaware County,H1,"Delaware County,NY"
NY,36,27,Dutchess County,H1,"Dutchess County,NY"
NY,36,29,Erie County,H1,"Erie County,NY"
NY,36,31,Essex County,H1,"Essex County,NY"
NY,36,33,Franklin County,H1,"Franklin County,NY"
NY,36,35,Fulton County,H1,"Fulton County,NY"
NY,36,37,Genesee County,H1,"Genesee County,NY"
NY,36,39,Greene County,H1,"Greene County,NY"
NY,36,41,Hamilton County,H1,"Hamilton County,NY"
NY,36,43,Herkimer County,H1,"Herkimer County,NY"
NY,36,45,Jefferson County,H1,"Jefferson County,NY"
NY,36,47,Kings County,H6,"Kings County,NY"
NY,36,49,Lewis County,H1,"Lewis County,NY"
NY,36,51,Livingston County,H1,"Livingston County,NY"
NY,36,53,Madison County,H1,"Madison County,NY"
NY,36,55,Monroe County,H1,"Monroe County,NY"
NY,36,57,Montgomery County,H1,"Montgomery County,NY"
NY,36,59,Nassau County,H1,"Nassau County,NY"
NY,36,61,New York County,H6,"New York County,NY"
NY,36,63,Niagara County,H1,"Niagara County,NY"
NY,36,65,Oneida County,H1,"Oneida County,NY"
NY,36,67,Onondaga County,H1,"Onondaga County,NY"
NY,36,69,Ontario County,H1,"Ontario County,NY"
NY,36,71,Orange County,H1,"Orange County,NY"
NY,36,73,Orleans County,H1,"Orleans County,NY"
NY,36,75,Oswego County,H1,"Oswego County,NY"
NY,36,77,Otsego County,H1,"Otsego County,NY"
NY,36,79,Putnam County,H1,"Putnam County,NY"
NY,36,81,Queens County,H6,"Queens County,NY"
NY,36,83,Rensselaer County,H1,"Rensselaer County,NY"
NY,36,85,Richmond County,H6,"Richmond County,NY"
NY,36,87,Rockland County,H1,"Rockland County,NY"
NY,36,89,St. Lawrence County,H1,"St. Lawrence County,NY"
NY,36,91,Saratoga County,H1,"Saratoga County,NY"
NY,36,93,Schenectady County,H1,"Schenectady County,NY"
NY,36,95,Schoharie County,H1,"Schoharie County,NY"
NY,36,97,Schuyler County,H1,"Schuyler County,NY"
NY,36,99,Seneca County,H1,"Seneca County,NY"
NY,36,101,Steuben County,H1,"Steuben County,NY"
NY,36,103,Suffolk County,H1,"Suffolk County,NY"
NY,36,105,Sullivan County,H1,"Sullivan County,NY"
NY,36,107,Tioga County,H1,"Tioga County,NY"
NY,36,109,Tompkins County,H1,"Tompkins County,NY"
NY,36,111,Ulster County,H1,"Ulster County,NY"
NY,36,113,Warren County,H1,"Warren County,NY"
NY,36,115,Washington County,H1,"Washington County,NY"
NY,36,117,Wayne County,H1,"Wayne County,NY"
NY,36,119,Westchester County,H1,"Westchester County,NY"
NY,36,121,Wyoming County,H1,"Wyoming County,NY"
NY,36,123,Yates County,H1,"Yates County,NY"
NC,37,1,Alamance County,H1,"Alamance County,NC"
NC,37,3,Alexander County,H1,"Alexander County,NC"
NC,37,5,Alleghany County,H1,"Alleghany County,NC"
NC,37,7,Anson County,H1,"Anson County,NC"
NC,37,9,Ashe County,H1,"Ashe County,NC"
NC,37,11,Avery County,H1,"Avery County,NC"
NC,37,13,Beaufort County,H1,"Beaufort County,NC"
NC,37,15,Bertie County,H1,"Bertie County,NC"
NC,37,17,Bladen County,H1,"Bladen County,NC"
NC,37,19,Brunswick County,H1,"Brunswick County,NC"
NC,37,21,Buncombe County,H1,"Buncombe County,NC"
NC,37,23,Burke County,H1,"Burke County,NC"
NC,37,25,Cabarrus County,H1,"Cabarrus County,NC"
NC,37,27,Caldwell County,H1,"Caldwell County,NC"
NC,37,29,Camden County,H1,"Camden County,NC"
NC,37,31,Carteret County,H1,"Carteret County,NC"
NC,37,33,Caswell County,H1,"Caswell County,NC"
NC,37,35,Catawba County,H1,"Catawba County,NC"
NC,37,37,Chatham County,H1,"Chatham County,NC"
NC,37,39,Cherokee County,H1,"Cherokee County,NC"
NC,37,41,Chowan County,H1,"Chowan County,NC"
NC,37,43,Clay County,H1,"Clay County,NC"
NC,37,45,Cleveland County,H1,"Cleveland County,NC"
NC,37,47,Columbus County,H1,"Columbus County,NC"
NC,37,49,Craven County,H1,"Craven County,NC"
NC,37,51,Cumberland County,H1,"Cumberland County,NC"
NC,37,53,Currituck County,H1,"Currituck County,NC"
NC,37,55,Dare County,H1,"Dare County,NC"
NC,37,57,Davidson County,H1,"Davidson County,NC"
NC,37,59,Davie County,H1,"Davie County,NC"
NC,37,61,Duplin County,H1,"Duplin County,NC"
NC,37,63,Durham County,H1,"Durham County,NC"
NC,37,65,Edgecombe County,H1,"Edgecombe County,NC"
NC,37,67,Forsyth County,H1,"Forsyth County,NC"
NC,37,69,Franklin County,H1,"Franklin County,NC"
NC,37,71,Gaston County,H1,"Gaston County,NC"
NC,37,73,Gates County,H1,"Gates County,NC"
NC,37,75,Graham County,H1,"Graham County,NC"
NC,37,77,Granville County,H1,"Granville County,NC"
NC,37,79,Greene County,H1,"Greene County,NC"
NC,37,81,Guilford County,H1,"Guilford County,NC"
NC,37,83,Halifax County,H1,"Halifax County,NC"
NC,37,85,Harnett County,H1,"Harnett County,NC"
NC,37,87,Haywood County,H1,"Haywood County,NC"
NC,37,89,Henderson County,H1,"Henderson County,NC"
NC,37,91,Hertford County,H1,"Hertford County,NC"
NC,37,93,Hoke County,H1,"Hoke County,NC"
NC,37,95,Hyde County,H1,"Hyde County,NC"
NC,37,97,Iredell County,H1,"Iredell County,NC"
NC,37,99,Jackson County,H1,"Jackson County,NC"
NC,37,101,Johnston County,H1,"Johnston County,NC"
NC,37,103,Jones County,H1,"Jones County,NC"
NC,37,105,Lee County,H1,"Lee County,NC"
NC,37,107,Lenoir County,H1,"Lenoir County,NC"
NC,37,109,Lincoln County,H1,"Lincoln County,NC"
NC,37,111,McDowell County,H1,"McDowell County,NC"
NC,37,113,Macon County,H1,"Macon County,NC"
NC,37,115,Madison County,H1,"Madison County,NC"
NC,37,117,Martin County,H1,"Martin County,NC"
NC,37,119,Mecklenburg County,H1,"Mecklenburg County,NC"
NC,37,121,Mitchell County,H1,"Mitchell County,NC"
NC,37,123,Montgomery County,H1,"Montgomery County,NC"
NC,37,125,Moore County,H1,"Moore County,NC"
NC,37,127,Nash County,H1,"Nash County,NC"
NC,37,129,New Hanover County,H1,"New Hanover County,NC"
NC,37,131,Northampton County,H1,"Northampton County,NC"
NC,37,133,Onslow County,H1,"Onslow County,NC"
NC,37,135,Orange County,H1,"Orange County,NC"
NC,37,137,Pamlico County,H1,"Pamlico County,NC"
NC,37,139,Pasquotank County,H1,"Pasquotank County,NC"
NC,37,141,Pender County,H1,"Pender County,NC"
NC,37,143,Perquimans County,H1,"Perquimans County,NC"
NC,37,145,Person County,H1,"Person County,NC"
NC,37,147,Pitt County,H1,"Pitt County,NC"
NC,37,149,Polk County,H1,"Polk County,NC"
NC,37,151,Randolph County,H1,"Randolph County,NC"
NC,37,153,Richmond County,H1,"Richmond County,NC"
NC,37,155,Robeson County,H1,"Robeson County,NC"
NC,37,157,Rockingham County,H1,"Rockingham County,NC"
NC,37,159,Rowan County,H1,"Rowan County,NC"
NC,37,161,Rutherford County,H1,"Rutherford County,NC"
NC,37,163,Sampson County,H1,"Sampson County,NC"
NC,37,165,Scotland County,H1,"Scotland County,NC"
NC,37,167,Stanly County,H1,"Stanly County,NC"
NC,37,169,Stokes County,H1,"Stokes County,NC"
NC,37,171,Surry County,H1,"Surry County,NC"
NC,37,173,Swain County,H1,"Swain County,NC"
NC,37,175,Transylvania County,H1,"Transylvania County,NC"
NC,37,177,Tyrrell County,H1,"Tyrrell County,NC"
NC,37,179,Union County,H1,"Union County,NC"
NC,37,181,Vance County,H1,"Vance County,NC"
NC,37,183,Wake County,H1,"Wake County,NC"
NC,37,185,Warren County,H1,"Warren County,NC"
NC,37,187,Washington County,H1,"Washington County,NC"
NC,37,189,Watauga County,H1,"Watauga County,NC"
NC,37,191,Wayne County,H1,"Wayne County,NC"
NC,37,193,Wilkes County,H1,"Wilkes County,NC"
NC,37,195,Wilson County,H1,"Wilson County,NC"
NC,37,197,Yadkin County,H1,"Yadkin County,NC"
NC,37,199,Yancey County,H1,"Yancey County,NC"
ND,38,1,Adams County,H1,"Adams County,ND"
ND,38,3,Barnes County,H1,"Barnes County,ND"
ND,38,5,Benson County,H1,"Benson County,ND"
ND,38,7,Billings County,H1,"Billings County,ND"
ND,38,9,Bottineau County,H1,"Bottineau County,ND"
ND,38,11,Bowman County,H1,"Bowman County,ND"
ND,38,13,Burke County,H1,"Burke County,ND"
ND,38,15,Burleigh County,H1,"Burleigh County,ND"
ND,38,17,Cass County,H1,"Cass County,ND"
ND,38,19,Cavalier County,H1,"Cavalier County,ND"
ND,38,21,Dickey County,H1,"Dickey County,ND"
ND,38,23,Divide County,H1,"Divide County,ND"
ND,38,25,Dunn County,H1,"Dunn County,ND"
ND,38,27,Eddy County,H1,"Eddy County,ND"
ND,38,29,Emmons County,H1,"Emmons County,ND"
ND,38,31,Foster County,H1,"Foster County,ND"
ND,38,33,Golden Valley County,H1,"Golden Valley County,ND"
ND,38,35,Grand Forks County,H1,"Grand Forks County,ND"
ND,38,37,Grant County,H1,"Grant County,ND"
ND,38,39,Griggs County,H1,"Griggs County,ND"
ND,38,41,Hettinger County,H1,"Hettinger County,ND"
ND,38,43,Kidder County,H1,"Kidder County,ND"
ND,38,45,LaMoure County,H1,"LaMoure County,ND"
ND,38,47,Logan County,H1,"Logan County,ND"
ND,38,49,McHenry County,H1,"McHenry County,ND"
ND,38,51,McIntosh County,H1,"McIntosh County,ND"
ND,38,53,McKenzie County,H1,"McKenzie County,ND"
ND,38,55,McLean County,H1,"McLean County,ND"
ND,38,57,Mercer County,H1,"Mercer County,ND"
ND,38,59,Morton County,H1,"Morton County,ND"
ND,38,61,Mountrail County,H1,"Mountrail County,ND"
ND,38,63,Nelson County,H1,"Nelson County,ND"
ND,38,65,Oliver County,H1,"Oliver County,ND"
ND,38,67,Pembina County,H1,"Pembina County,ND"
ND,38,69,Pierce County,H1,"Pierce County,ND"
ND,38,71,Ramsey County,H1,"Ramsey County,ND"
ND,38,73,Ransom County,H1,"Ransom County,ND"
ND,38,75,Renville County,H1,"Renville County,ND"
ND,38,77,Richland County,H1,"Richland County,ND"
ND,38,79,Rolette County,H1,"Rolette County,ND"
ND,38,81,Sargent County,H1,"Sargent County,ND"
